date,open,high,low,adjClose,value,volume,count,yesterday,close
2021-10-12 00:00:00,107720.0,108900.0,103850.0,104820.0,407110943610,3883866,6802,109310.0,103900.0
2021-10-13 00:00:00,103000.0,105000.0,100710.0,102550.0,403144121240,3931358,5253,104820.0,104010.0
2021-10-16 00:00:00,104100.0,107670.0,104100.0,107550.0,407953354940,3793151,1653,102550.0,107670.0
2021-10-17 00:00:00,111170.0,111200.0,107560.0,109620.0,470026547650,4287641,5632,107550.0,109100.0
2021-10-18 00:00:00,108410.0,111500.0,107710.0,110300.0,371888610030,3371490,4951,109620.0,110550.0
2021-10-19 00:00:00,111440.0,111500.0,110300.0,111250.0,287787594690,2586857,3685,110300.0,111370.0
2021-10-20 00:00:00,111980.0,111980.0,109800.0,110200.0,241429516890,2190749,3857,111250.0,109810.0
2021-10-23 00:00:00,110100.0,110100.0,104690.0,105630.0,457291910020,4329081,5746,110200.0,105700.0
2021-10-25 00:00:00,104400.0,105610.0,103000.0,103670.0,253259284790,2442834,4592,105630.0,103110.0
2021-10-26 00:00:00,103700.0,108000.0,103700.0,106760.0,298607003900,2796907,4128,103670.0,107700.0
2021-10-27 00:00:00,108860.0,110000.0,107960.0,108840.0,190973699250,1754593,3275,106760.0,108570.0
2021-10-30 00:00:00,108370.0,109970.0,106500.0,108230.0,402613496860,3719859,5176,108840.0,108390.0
2021-10-31 00:00:00,109500.0,110000.0,104500.0,106800.0,361175666020,3381710,5515,108230.0,106070.0
2021-11-01 00:00:00,108200.0,111830.0,108200.0,110250.0,286919407590,2602437,3934,106800.0,109940.0
2021-11-02 00:00:00,110800.0,112000.0,109750.0,111300.0,520399338670,4675605,4398,110250.0,111670.0
2021-11-03 00:00:00,111900.0,116800.0,111900.0,114410.0,722518142330,6315333,6483,111300.0,116000.0
2021-11-06 00:00:00,116500.0,120130.0,116490.0,119670.0,516692424800,4317778,3063,114410.0,120130.0
2021-11-07 00:00:00,124000.0,125450.0,120000.0,122660.0,1064390808210,8677606,11884,119670.0,122020.0
2021-11-08 00:00:00,122600.0,128790.0,121000.0,127850.0,1612149499160,12609760,12110,122660.0,127550.0
2021-11-09 00:00:00,129000.0,131000.0,126000.0,128410.0,1053641038810,8205527,12936,127850.0,126500.0
2021-11-10 00:00:00,127100.0,127100.0,122810.0,124360.0,736752621770,5924271,11701,128410.0,123400.0
2021-11-13 00:00:00,121880.0,124400.0,119150.0,121540.0,657252506490,5407792,7827,124360.0,120200.0
2021-11-14 00:00:00,123100.0,126650.0,121540.0,124600.0,480056839150,3852830,7346,121540.0,124650.0
2021-11-15 00:00:00,125700.0,125800.0,120050.0,121890.0,336531013730,2761005,5854,124600.0,120930.0
2021-11-16 00:00:00,120500.0,124000.0,118630.0,120920.0,398321974460,3294172,4804,121890.0,120700.0
2021-11-17 00:00:00,122980.0,123630.0,121000.0,122190.0,232074146080,1899353,3532,120920.0,122490.0
2021-11-20 00:00:00,123450.0,123450.0,116890.0,118740.0,403343278940,3396755,6733,122190.0,117880.0
2021-11-21 00:00:00,117880.0,122580.0,116940.0,119240.0,331684521540,2781690,5258,118740.0,120760.0
2021-11-22 00:00:00,122900.0,123470.0,119330.0,121360.0,438557416170,3613582,5485,119240.0,120700.0
2021-11-23 00:00:00,120900.0,122500.0,118860.0,120100.0,245427034440,2043450,4116,121360.0,120200.0
2021-11-24 00:00:00,120000.0,120000.0,117280.0,118180.0,271793298330,2299784,4378,120100.0,118680.0
2021-11-27 00:00:00,117620.0,117620.0,112280.0,114240.0,485017813440,4245738,6575,118180.0,113680.0
2021-11-28 00:00:00,112430.0,116400.0,112430.0,114960.0,246105826360,2140733,3885,114240.0,115380.0
2021-11-29 00:00:00,116340.0,118000.0,113000.0,115350.0,324973342590,2817279,4930,114960.0,113790.0
2021-11-30 00:00:00,114900.0,114900.0,109590.0,111240.0,562908054980,5060281,8136,115350.0,110450.0
2021-12-01 00:00:00,110940.0,112100.0,106600.0,108070.0,396704884170,3670773,6186,111240.0,107980.0
2021-12-04 00:00:00,109930.0,111480.0,107020.0,108460.0,371322049110,3423445,4664,108070.0,109000.0
2021-12-05 00:00:00,109000.0,111770.0,109000.0,110440.0,217751814140,1971604,3075,108460.0,111330.0
2021-12-06 00:00:00,110510.0,110900.0,108270.0,110080.0,308847012870,2805694,2766,110440.0,109980.0
2021-12-07 00:00:00,108760.0,109980.0,106920.0,107990.0,296990103130,2750171,4593,110080.0,108000.0
2021-12-08 00:00:00,108000.0,109900.0,107790.0,108820.0,141283628720,1298297,2842,107990.0,109240.0
2021-12-11 00:00:00,109500.0,109500.0,106950.0,107770.0,199603920200,1852190,3275,108820.0,107930.0
2021-12-12 00:00:00,107500.0,107930.0,103600.0,104460.0,189766101260,1816632,3664,107770.0,103860.0
2021-12-13 00:00:00,104000.0,105570.0,100230.0,102600.0,360245314410,3511073,5077,104460.0,100310.0
2021-12-14 00:00:00,100010.0,106930.0,100010.0,103840.0,288390633780,2777289,3983,102600.0,105090.0
2021-12-15 00:00:00,106400.0,106490.0,103910.0,105190.0,140163131250,1332498,2654,103840.0,105500.0
2021-12-18 00:00:00,106460.0,108580.0,105500.0,107780.0,160307690030,1487305,2732,105190.0,107920.0
2021-12-19 00:00:00,109000.0,109180.0,103800.0,105330.0,216302978810,2053661,3304,107780.0,104300.0
2021-12-20 00:00:00,106000.0,107100.0,105000.0,105740.0,142278798360,1345516,2061,105330.0,105660.0
2021-12-21 00:00:00,105760.0,109940.0,105740.0,108660.0,207983041270,1914077,2508,105740.0,109750.0
2021-12-22 00:00:00,110000.0,114090.0,109800.0,113330.0,403220788470,3558046,3680,108660.0,114090.0
2021-12-25 00:00:00,115580.0,118990.0,114460.0,116500.0,428790932270,3680612,5636,113330.0,115440.0
2021-12-26 00:00:00,115900.0,115900.0,112890.0,114140.0,255548824830,2238933,3697,116500.0,114060.0
2021-12-27 00:00:00,114060.0,116920.0,113070.0,114590.0,292724688860,2554491,3943,114140.0,114210.0
2022-01-01 00:00:00,109100.0,111990.0,109100.0,110250.0,180360208120,1635920,2159,114590.0,109910.0
2022-01-02 00:00:00,108000.0,114000.0,107610.0,110260.0,194830441050,1767075,3076,110250.0,109860.0
2022-01-03 00:00:00,110260.0,111500.0,107190.0,108130.0,177970542440,1645874,3987,110260.0,107280.0
2022-01-04 00:00:00,107000.0,108490.0,105300.0,106600.0,191095999350,1792595,2879,108130.0,106900.0
2022-01-05 00:00:00,108380.0,108380.0,106280.0,107100.0,200907817990,1875934,2246,106600.0,107400.0
2022-01-08 00:00:00,107990.0,108300.0,104810.0,106220.0,142225087740,1338922,2863,107100.0,105200.0
2022-01-09 00:00:00,105200.0,105200.0,100910.0,101760.0,294099170040,2890242,4685,106220.0,102080.0
2022-01-11 00:00:00,105000.0,105000.0,98830.0,102720.0,129458681720,1260342,2110,101760.0,103150.0
2022-01-12 00:00:00,103180.0,106500.0,103000.0,104750.0,193363555780,1845898,2999,102720.0,104150.0
2022-01-15 00:00:00,103010.0,105300.0,102740.0,103360.0,168973457520,1634740,2803,104750.0,102750.0
2022-01-16 00:00:00,103450.0,103450.0,100610.0,102120.0,204828039280,2005676,3115,103360.0,102670.0
2022-01-17 00:00:00,103440.0,104240.0,101450.0,102160.0,163303764420,1598449,2571,102120.0,101540.0
2022-01-18 00:00:00,101100.0,102000.0,97980.0,98970.0,239937704330,2424245,4958,102160.0,98970.0
2022-01-19 00:00:00,98000.0,102240.0,98000.0,100910.0,172288403380,1707417,2814,98970.0,102110.0
2022-01-22 00:00:00,98900.0,100890.0,95870.0,96920.0,761748544170,7859446,9625,100910.0,95870.0
2022-01-23 00:00:00,93010.0,94980.0,92080.0,92190.0,692895053320,7516166,3518,96920.0,92080.0
2022-01-24 00:00:00,91950.0,91950.0,87590.0,88720.0,567231946200,6393316,7475,92190.0,87590.0
2022-01-25 00:00:00,86520.0,87300.0,84290.0,84530.0,1049674878690,12418430,6693,88720.0,87200.0
2022-01-26 00:00:00,88750.0,88750.0,88520.0,88750.0,564307275370,6358433,2116,84530.0,88750.0
2022-01-29 00:00:00,89900.0,93180.0,89760.0,92360.0,236443735020,2559958,1660,88750.0,93180.0
2022-01-30 00:00:00,96970.0,96970.0,94990.0,96600.0,1093783784600,11322907,7494,92360.0,96970.0
2022-01-31 00:00:00,97000.0,98500.0,95200.0,96750.0,428192569220,4425969,5326,96600.0,96400.0
2022-02-01 00:00:00,96770.0,97900.0,95500.0,96530.0,276944251050,2868959,3462,96750.0,95800.0
2022-02-02 00:00:00,96530.0,97190.0,93500.0,95340.0,432589604280,4537301,4863,96530.0,96900.0
2022-02-05 00:00:00,96850.0,97700.0,94060.0,95500.0,192474879000,2015445,3124,95340.0,94110.0
2022-02-06 00:00:00,95980.0,95980.0,90730.0,91820.0,346430900790,3773069,3423,95500.0,90730.0
2022-02-07 00:00:00,88100.0,91700.0,88100.0,90290.0,269721978130,2987361,3375,91820.0,90000.0
2022-02-08 00:00:00,90290.0,92470.0,89290.0,90510.0,208799696070,2306939,2741,90290.0,89970.0
2022-02-09 00:00:00,91340.0,91340.0,89310.0,90480.0,251336994570,2777780,3233,90510.0,90570.0
2022-02-12 00:00:00,90800.0,91100.0,87900.0,89000.0,147098122190,1652792,3350,90480.0,87990.0
2022-02-13 00:00:00,87000.0,87700.0,85900.0,86360.0,160722408140,1861173,3921,89000.0,86100.0
2022-02-14 00:00:00,86800.0,88490.0,86360.0,87950.0,165464136640,1881329,2953,86360.0,88400.0
2022-02-16 00:00:00,87860.0,89500.0,86990.0,88950.0,116015835580,1304298,2409,87950.0,89410.0
2022-02-19 00:00:00,88800.0,89000.0,87400.0,88160.0,140103723600,1589116,2899,88950.0,87530.0
2022-02-20 00:00:00,86200.0,87530.0,84870.0,85580.0,198568551370,2320374,3833,88160.0,85170.0
2022-02-21 00:00:00,84900.0,87000.0,84840.0,85270.0,155346532900,1821717,3222,85580.0,85140.0
2022-02-22 00:00:00,85140.0,85990.0,84290.0,84740.0,144279458600,1702598,3380,85270.0,85700.0
2022-02-23 00:00:00,86900.0,88850.0,85100.0,86900.0,161058176140,1853426,3062,84740.0,88460.0
2022-02-26 00:00:00,89000.0,90500.0,88900.0,89660.0,184842507850,2061484,3571,86900.0,89500.0
2022-02-27 00:00:00,89700.0,92900.0,88530.0,90090.0,221295537360,2456410,3765,89660.0,88700.0
2022-02-28 00:00:00,88700.0,90090.0,87880.0,89150.0,116507412890,1306868,2564,90090.0,89060.0
2022-03-02 00:00:00,89060.0,90320.0,88400.0,89060.0,108682414310,1220297,2010,89150.0,88470.0
2022-03-05 00:00:00,88520.0,90000.0,87630.0,88860.0,153256523210,1724719,3157,89060.0,89160.0
2022-03-06 00:00:00,89910.0,91990.0,88870.0,90360.0,198541170480,2197111,3048,88860.0,91170.0
2022-03-07 00:00:00,90800.0,94870.0,90800.0,94470.0,719587623770,7617200,5880,90360.0,94100.0
2022-03-08 00:00:00,94890.0,96100.0,93000.0,94190.0,220237324280,2338195,3110,94470.0,93950.0
2022-03-09 00:00:00,93500.0,95150.0,93400.0,94160.0,246902720150,2622178,3536,94190.0,93550.0
2022-03-12 00:00:00,93220.0,94000.0,90500.0,91990.0,193017118820,2098216,3145,94160.0,91120.0
2022-03-13 00:00:00,91120.0,92100.0,90310.0,91600.0,144984568240,1582800,2308,91990.0,91200.0
2022-03-14 00:00:00,91200.0,92120.0,91000.0,91450.0,103048002880,1126853,1964,91600.0,91120.0
2022-03-15 00:00:00,91450.0,94300.0,90520.0,93080.0,160737402280,1726932,2052,91450.0,93990.0
2022-03-16 00:00:00,94700.0,95740.0,94000.0,95050.0,100803854030,1060484,1912,93080.0,95340.0
2022-03-19 00:00:00,96000.0,98900.0,95890.0,97190.0,200033398230,2058064,2844,95050.0,98790.0
2022-03-26 00:00:00,99650.0,102040.0,99000.0,101550.0,403874862130,3977059,2891,97190.0,102040.0
2022-03-27 00:00:00,103500.0,104500.0,101560.0,103220.0,306493754030,2969425,4848,101550.0,104340.0
2022-03-28 00:00:00,105200.0,108380.0,104000.0,107590.0,550729233830,5118623,5372,103220.0,108380.0
2022-03-29 00:00:00,108400.0,109940.0,104180.0,107740.0,404262615250,3752349,5273,107590.0,107700.0
2022-03-30 00:00:00,109600.0,113120.0,108000.0,112730.0,763223962500,6770519,6687,107740.0,113120.0
2022-04-03 00:00:00,114000.0,118000.0,114000.0,116210.0,485455010860,4177362,6671,112730.0,115780.0
2022-04-04 00:00:00,117150.0,117190.0,110640.0,112990.0,723823449760,6405920,8702,116210.0,111990.0
2022-04-05 00:00:00,112900.0,115000.0,110030.0,113010.0,390453352930,3455162,5237,112990.0,114810.0
2022-04-06 00:00:00,116140.0,116140.0,112300.0,113560.0,285062821910,2510204,3713,113010.0,113040.0
2022-04-09 00:00:00,112000.0,115490.0,111200.0,113210.0,326446052120,2883622,3399,113560.0,113570.0
2022-04-10 00:00:00,113000.0,114900.0,112820.0,114420.0,281491774620,2460108,2649,113210.0,114600.0
2022-04-11 00:00:00,115000.0,117980.0,114420.0,115920.0,265759070950,2292686,3423,114420.0,116800.0
2022-04-12 00:00:00,116500.0,116500.0,110130.0,111980.0,474131606700,4234248,5990,115920.0,110130.0
2022-04-13 00:00:00,110230.0,115350.0,110230.0,113480.0,298278663760,2628389,3694,111980.0,114340.0
2022-04-16 00:00:00,114650.0,116030.0,113500.0,115090.0,285604856600,2481613,3645,113480.0,116000.0
2022-04-17 00:00:00,116470.0,120840.0,114100.0,119870.0,782361378570,6526599,5581,115090.0,120840.0
2022-04-18 00:00:00,125400.0,125860.0,123000.0,125220.0,965282557960,7708925,8679,119870.0,124150.0
2022-04-19 00:00:00,124000.0,128480.0,122600.0,126440.0,435756179960,3446223,5709,125220.0,125700.0
2022-04-20 00:00:00,125000.0,128500.0,123000.0,124790.0,344493607830,2760664,5551,126440.0,124980.0
2022-04-24 00:00:00,124800.0,125800.0,122600.0,124030.0,308504100930,2487273,3886,124790.0,124150.0
2022-04-25 00:00:00,123120.0,125340.0,122390.0,123500.0,292823025410,2370998,4305,124030.0,124480.0
2022-04-26 00:00:00,124090.0,128000.0,124090.0,126570.0,317319622700,2506982,3934,123500.0,126690.0
2022-04-27 00:00:00,126570.0,130000.0,125760.0,127150.0,302674507580,2380493,4662,126570.0,125850.0
2022-04-30 00:00:00,127800.0,128500.0,124800.0,126210.0,301786173870,2391143,4918,127150.0,125000.0
2022-05-01 00:00:00,125000.0,126000.0,121700.0,122880.0,426733884190,3472699,7572,126210.0,123810.0
2022-05-02 00:00:00,124380.0,124380.0,120430.0,123230.0,223182402640,1811172,3102,122880.0,124270.0
2022-05-07 00:00:00,125600.0,125800.0,124200.0,124660.0,316702380040,2540523,3978,123230.0,125590.0
2022-05-08 00:00:00,126090.0,126090.0,124050.0,124490.0,251762728540,2022353,3675,124660.0,124300.0
2022-05-09 00:00:00,124970.0,124970.0,119800.0,121450.0,364773828210,3003521,5830,124490.0,119800.0
2022-05-10 00:00:00,119300.0,122930.0,118500.0,121600.0,229168904370,1884552,3229,121450.0,122200.0
2022-05-11 00:00:00,123700.0,124900.0,123000.0,124250.0,273856048810,2203999,3129,121600.0,124250.0
2022-05-14 00:00:00,124800.0,127520.0,122390.0,124400.0,423264327190,3402318,5570,124250.0,123990.0
2022-05-15 00:00:00,124150.0,124150.0,120850.0,122220.0,275628343970,2255179,4006,124400.0,122200.0
2022-05-16 00:00:00,122030.0,124500.0,122030.0,122830.0,223337741180,1818237,3930,122220.0,122480.0
2022-05-17 00:00:00,122580.0,124000.0,122400.0,123040.0,230873838470,1876382,3430,122830.0,122730.0
2022-05-18 00:00:00,124100.0,124100.0,121500.0,122100.0,177912753410,1457095,3445,123040.0,122240.0
2022-05-21 00:00:00,122000.0,122000.0,116000.0,117890.0,633301990120,5372016,8275,122100.0,117500.0
2022-05-22 00:00:00,117900.0,120000.0,117550.0,119340.0,317887726590,2663695,3478,117890.0,119800.0
2022-05-23 00:00:00,120000.0,120000.0,116370.0,117810.0,270714595740,2297800,3786,119340.0,119000.0
2022-05-24 00:00:00,119000.0,119000.0,117010.0,118040.0,196410748390,1663993,2487,117810.0,117790.0
2022-05-25 00:00:00,118490.0,118490.0,117970.0,118090.0,302730748650,2563604,3349,118040.0,118100.0
2022-05-28 00:00:00,118680.0,121000.0,118000.0,118570.0,159074378160,1341596,2775,118090.0,118660.0
2022-05-29 00:00:00,118290.0,122000.0,117000.0,119490.0,318953618230,2669335,3907,118570.0,120500.0
2022-05-30 00:00:00,120500.0,125460.0,120500.0,125190.0,1261052677540,10073046,8945,119490.0,125460.0
2022-05-31 00:00:00,127000.0,127900.0,125000.0,126590.0,506467038510,4000846,6257,125190.0,126000.0
2022-06-01 00:00:00,125000.0,125480.0,123270.0,124170.0,338192863980,2723534,4805,126590.0,123890.0
2022-06-06 00:00:00,120000.0,120000.0,117970.0,118760.0,573327341860,4827776,4972,124170.0,118460.0
2022-06-07 00:00:00,117350.0,120740.0,117350.0,119610.0,282047740850,2358142,3149,118760.0,118800.0
2022-06-08 00:00:00,120000.0,120700.0,119380.0,119700.0,278612133580,2327500,2551,119610.0,119690.0
2022-06-11 00:00:00,120000.0,120490.0,118820.0,119660.0,229924341340,1921409,3130,119700.0,120300.0
2022-06-12 00:00:00,120000.0,125640.0,119760.0,125140.0,681076271740,5442729,6020,119660.0,125580.0
2022-06-13 00:00:00,126000.0,131390.0,126000.0,131090.0,956335672570,7295237,7860,125140.0,131380.0
2022-06-14 00:00:00,132390.0,137000.0,131090.0,134710.0,712417909530,5288636,7601,131090.0,135960.0
2022-06-15 00:00:00,135900.0,136800.0,131220.0,134570.0,533880447060,3967398,5836,134710.0,134570.0
2022-06-18 00:00:00,127850.0,127850.0,127850.0,127850.0,312743218050,2446173,1610,134570.0,127850.0
2022-06-19 00:00:00,121460.0,123170.0,121460.0,121680.0,2273825694340,18687457,14790,127850.0,121800.0
2022-06-20 00:00:00,119350.0,123150.0,119350.0,121800.0,414814586290,3405802,5492,121680.0,121040.0
2022-06-21 00:00:00,120050.0,120950.0,118700.0,119270.0,405694585000,3401361,6025,121800.0,119080.0
2022-06-22 00:00:00,118000.0,119450.0,117420.0,118180.0,388984803920,3291328,4632,119270.0,118000.0
2022-06-25 00:00:00,116900.0,118390.0,115710.0,117650.0,290698426930,2470813,3818,118180.0,117040.0
2022-06-26 00:00:00,117690.0,117690.0,114900.0,116000.0,400346149030,3451132,4631,117650.0,116500.0
2022-06-27 00:00:00,116000.0,121800.0,116000.0,119470.0,405124863830,3390935,4320,116000.0,121690.0
2022-06-28 00:00:00,122000.0,124290.0,122000.0,123240.0,336907717270,2733813,4352,119470.0,122690.0
2022-06-29 00:00:00,122800.0,122800.0,119090.0,121960.0,214196434370,1756301,2765,123240.0,122400.0
2022-07-02 00:00:00,122000.0,123350.0,119520.0,120590.0,148287053400,1229714,2531,121960.0,120140.0
2022-07-03 00:00:00,120000.0,124180.0,119600.0,122500.0,246337832220,2010852,3181,120590.0,122360.0
2022-07-04 00:00:00,123430.0,124250.0,122360.0,122890.0,188826704490,1536591,2584,122500.0,122800.0
2022-07-05 00:00:00,123000.0,124420.0,122600.0,123390.0,242673902970,1966738,2941,122890.0,123020.0
2022-07-06 00:00:00,123900.0,124050.0,122650.0,123400.0,279833989500,2267789,3032,123390.0,123060.0
2022-07-09 00:00:00,123380.0,124170.0,121990.0,123020.0,415192555940,3374915,4014,123400.0,122010.0
2022-07-11 00:00:00,122000.0,123000.0,118110.0,120700.0,977614866200,8099309,8027,123020.0,120190.0
2022-07-13 00:00:00,0.0,0.0,0.0,120700.0,0,0,0,120700.0,120190.0
